 6.5065 -19.434   1
18.8887 -38.004
18.9017 -37.942
18.9050 -37.844
18.9180 -37.781
18.9215 -37.674
18.9345 -37.612
18.9380 -37.505
18.9517 -37.446
18.9552 -37.339
18.9681 -37.276
18.9716 -37.169
19.0108 -36.983
19.0139 -36.885
19.0267 -36.821
19.0301 -36.714
19.0428 -36.651
19.0829 -35.380
19.0771 -35.230
19.0839 -35.017
19.0781 -34.867
19.0849 -34.654
19.0784 -34.500
19.0983 -33.869
19.1113 -33.810
19.1147 -33.703
19.1269 -33.640
19.1302 -33.534
19.1547 -33.408
19.1580 -33.301
19.1702 -33.238
19.1732 -33.140
19.1861 -33.080
19.1926 -32.868
19.2047 -32.804
19.2112 -32.592
19.2233 -32.528
19.2329 -32.209
19.2449 -32.146
19.2542 -31.836
19.2701 -31.670
19.2796 -31.352
19.2915 -31.288
19.3041 -30.864
19.3157 -30.809
19.3377 -30.068
19.3495 -30.005
19.3525 -29.899
19.3471 -29.750
19.4183 -27.334
19.4297 -27.272
19.4512 -26.542
19.4626 -26.481
19.4687 -26.270
19.4809 -26.212
19.4991 -25.589
19.5104 -25.528
19.5257 -25.002
19.5206 -24.852
19.5327 -24.440
19.5269 -24.287
19.5331 -24.076
19.5281 -23.926
19.5343 -23.716
19.5293 -23.566
19.5323 -23.461
19.5274 -23.310
19.5336 -23.100
19.5284 -22.958
19.5409 -22.538
19.5353 -22.383
19.5416 -22.173
19.5368 -22.022
19.5399 -21.917
19.5351 -21.766
19.5411 -21.564
19.5363 -21.413
19.5395 -21.308
19.5341 -21.152
19.5373 -21.047
19.5325 -20.895
19.5357 -20.790
19.5263 -20.486
19.5295 -20.381
19.5249 -20.229
19.5312 -20.018
19.5257 -19.871
19.5385 -19.450
19.5339 -19.298
19.5371 -19.192
19.5280 -18.887
19.5196 -18.835
19.5106 -18.528
19.5029 -18.480
19.4886 -18.024
19.4809 -17.975
19.4715 -17.663
19.4748 -17.557
19.4704 -17.403
19.4932 -16.674
19.5041 -16.618
19.5107 -16.408
19.5222 -16.356
19.5321 -16.040
19.5429 -15.985
19.5561 -15.564
19.5467 -15.260
19.5499 -15.155
19.5457 -15.000
19.5490 -14.895
19.5406 -14.585
19.5472 -14.375
19.5431 -14.220
19.5694 -13.388
19.5802 -13.334
19.5835 -13.229
19.5943 -13.174
19.5977 -13.070
19.6084 -13.015
19.6348 -12.187
19.6307 -12.031
19.6341 -11.927
19.6213 -11.455
19.6247 -11.351
19.6164 -11.047
19.6198 -10.943
19.6073 -10.469
19.6107 -10.365
19.6067 -10.208
19.6203  -9.789
19.6307  -9.745
19.6376  -9.536
19.6483  -9.484
19.6517  -9.379
19.6737  -9.279
19.6810  -9.331
19.7079  -8.506
19.7187  -8.454
19.7148  -8.297
19.7216  -8.089
19.7178  -7.932
19.7212  -7.828
19.7174  -7.672
19.7209  -7.567
19.7164  -7.406
19.7199  -7.302
19.7120  -6.996
19.7155  -6.892
19.7036  -6.415
19.7071  -6.311
19.6997  -5.996
19.7031  -5.892
19.6951  -5.571
19.6983  -5.476
19.6947  -5.318
19.6981  -5.214
19.6945  -5.055
19.6980  -4.951
19.6943  -4.793
19.6979  -4.689
19.6936  -4.526
19.6971  -4.422
19.6935  -4.263
19.7074  -3.855
19.7293  -3.760
19.7329  -3.656
19.7436  -3.607
19.7471  -3.503
19.7578  -3.454
19.8003  -2.218
19.7967  -2.059
19.8325  -1.033
19.8290  -0.874
